"","tweet.datetime","text","user.description","total.favorites","total.followers","total.friends","user.location","user.name","screen.name","total.statuses","tweet.mentions","retweet.mentions","url","retweet.url","total.retweets"
"1385","Mon Feb 17 22:01:01 +0000 2020","ONE DAY LEFT! EMF*D will be released tomorrow! You still have today to preorder and receive bonus gifts.… https://t.co/uYbNclpkBl","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1229526190207184896",NA,4
"1386","Mon Feb 17 18:01:14 +0000 2020","Ferulic acid is one of several ingredients found in the rhodiola rosea plant that are associated with many health b… https://t.co/ntJN2alcsU","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1229465846126403584",NA,24
"1387","Mon Feb 17 17:01:24 +0000 2020","Iodine is an effective antiviral and antibacterial agent with a long history as a wound cleaner and a broad-spectru… https://t.co/kyfWxNEGwX","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1229450785613680643",NA,71
"1388","Mon Feb 17 16:14:07 +0000 2020","RT @mercola: Chlorpyrifos is a neurotoxic pesticide known to cause brain damage in children. The world’s largest manufacturer of the chemic…","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,"mercola","mercola",NA,"http://www.mercola.com",42
"1389","Mon Feb 17 16:01:04 +0000 2020","While daily aspirin is still recommended for people with heart disease to lower the risk of another heart attack or… https://t.co/Qjpn5mePpW","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1229435605978951680",NA,13
"1390","Mon Feb 17 15:27:22 +0000 2020","RT @mercola: You’ve heard about the ketogenic diet, but how much do you really know about it?
https://t.co/S9HOzg3izH","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,"mercola","mercola","http://ow.ly/3PVb50ykQ2Y","http://www.mercola.com",20
"1391","Mon Feb 17 15:26:29 +0000 2020","It's #RandomActsOfKindessDay! Tell me you're story of how you've been kind today!","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,NA,NA,2
"1392","Mon Feb 17 14:00:26 +0000 2020","How often are you eating out?
https://t.co/zDF6RX2IOx","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/FSki50yogAi",NA,8
"1393","Mon Feb 17 11:00:45 +0000 2020","From adding flavor to your favorite foods to helping ward off illnesses, these herbs and spices are some of my favo… https://t.co/dPaT5bmRMc","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1229360029091946497",NA,14
"1394","Mon Feb 17 00:00:36 +0000 2020","Popular Science revealed some fascinating fun facts about the human skeleton!
https://t.co/kB285eoytA","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/oEC250ymSDd",NA,7
"1395","Sun Feb 16 22:00:44 +0000 2020","Have you ever wondered what happens to your body when you eat gluten?
https://t.co/y8sT8a1MlB https://t.co/99EAjQAl20","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/a90p50yjMRq",NA,54
"1396","Sun Feb 16 18:01:11 +0000 2020","You have 2 days left to preorder EMF*D and receive bonus gifts! https://t.co/xvOwpAvQhT https://t.co/jevv0taEl4","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/rQ3850yjMKZ",NA,2
"1397","Sun Feb 16 17:01:24 +0000 2020","Click here for Ben Greenfield's  best longevity hacks!
https://t.co/nByyYXMvbk https://t.co/azSsbEdRQI","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/bZGH50yjMxo",NA,6
"1398","Sun Feb 16 16:01:18 +0000 2020","In this video, which is part 1 of a 2 part series, Brian Hoyer and I answer your questions about electromagnetic fi… https://t.co/TnK9wBxuoo","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1229073275780784129",NA,10
"1399","Sun Feb 16 14:00:32 +0000 2020","Deceptively marketed as a healthier alternative to sugar, low-calorie sweeteners pose serious health risks — especi… https://t.co/4A3Bk2FJnm","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1229042881324834817",NA,27
"1400","Sun Feb 16 11:00:42 +0000 2020","Click here to learn everything there is to know about the ketogenic diet and cyclical ketosis.… https://t.co/EfArFx6wvn","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1228997627523600384",NA,9
"1401","Sun Feb 16 01:00:33 +0000 2020","Your body is designed to benefit from sun exposure, and if you’re diabetic or have heart disease, it may very well… https://t.co/mIrf8pIzoi","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1228846593450938369",NA,82
"1402","Sun Feb 16 00:00:32 +0000 2020","A device created to keep organs alive for 24 hours could potentially save thousands of lives.
https://t.co/ULTgM822xn","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/v7jM50ymSrp",NA,16
"1403","Sat Feb 15 22:00:44 +0000 2020","You'll feel recharged after enjoying this smoothie! https://t.co/WDLdw2Vrd4 https://t.co/QEZIT8mxQy","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/yoFo50yjN0D",NA,19
"1404","Sat Feb 15 17:00:58 +0000 2020","It’s estimated that about 20% of those who start out with acute low back pain end up with chronic low back pain, wi… https://t.co/kVaPiv6s3T","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1228725902349078529",NA,12
"1405","Sat Feb 15 16:00:51 +0000 2020","Thanks to plastic bags, plastic food packaging and bottled beverages, grocery stores and food manufacturers are lik… https://t.co/YqtaF4XyeH","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1228710772538212352",NA,25
"1406","Sat Feb 15 14:00:29 +0000 2020","Chlorpyrifos is a neurotoxic pesticide known to cause brain damage in children. The world’s largest manufacturer of… https://t.co/qvMANVBpc3","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1228680480620498944",NA,42
"1407","Sat Feb 15 11:00:46 +0000 2020","Why not plan to be the healthiest version of yourself in 2020? Successfully achieve the fitness goals that you’ve s… https://t.co/4NXikNpkZ6","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1228635256607080449",NA,21
"1408","Sat Feb 15 00:00:51 +0000 2020","The foods most heavily targeted at children include soft drinks, sugary breakfast cereals, salty snacks, and baked… https://t.co/koGD3kdlKc","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1228469183580688385",NA,12
"1409","Fri Feb 14 22:01:17 +0000 2020","Do you know what happens inside your stomach when you eat instant noodles? https://t.co/hxO2zIp98G","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,NA,NA,50
"1410","Fri Feb 14 19:35:49 +0000 2020","4 days to go until EMF*D is released! If you haven't preordered yet, you still have time to get bonus gifts! Click… https://t.co/biaBFd7ANo","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1228402486127529985",NA,2
"1411","Fri Feb 14 18:01:38 +0000 2020","Happy Valentines Day!","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,NA,NA,3
"1412","Fri Feb 14 17:01:58 +0000 2020","Numerous muscles are engaged when performing pushups, which is why they can deliver a number of health benefits.… https://t.co/iYJTpMPOKE","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1228363765298745345",NA,9
"1413","Fri Feb 14 16:01:47 +0000 2020","Did you know a healthy heart rhythm is not perfectly even? https://t.co/vXdjuGLU5Q","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/5Uy150ylwwz",NA,12
"1414","Fri Feb 14 14:01:11 +0000 2020","These five simple tips can help keep your heart healthy and happy.
https://t.co/1WSej1t2ua","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/2VuB50ylK2u",NA,17
"1415","Fri Feb 14 11:00:47 +0000 2020","Your guide to a successful fitness routine is just one click away! https://t.co/tsXRZ705lR","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/aU7p50yjKiH",NA,3
"1416","Fri Feb 14 00:00:39 +0000 2020","Does eating tofu leave a bigger carbon footprint than eating meat? https://t.co/lLx0L5d3Vs","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/ilLv50ylwt6",NA,15
"1417","Thu Feb 13 22:00:43 +0000 2020","Does ""confusing” your muscles by varying your exercises from one session to the next improve your growth and streng… https://t.co/LyngsL0cQ0","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1228076560172929027",NA,8
"1418","Thu Feb 13 18:01:30 +0000 2020","Each time there's a public health scare, Big Pharma is able to vie for a larger slice of taxpayer money to pay for… https://t.co/ile8clXuCB","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1228016360988565508",NA,48
"1419","Thu Feb 13 18:00:20 +0000 2020","If you have already preordered EMF*D you could win one of these prizes! Click the link to enter to win! https://t.co/WI4ujMg9go","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/7FkD50ylKxj",NA,1
"1420","Thu Feb 13 17:01:21 +0000 2020","The more negative thoughts you have about yourself, the more your self-esteem suffers. Try EFT to help shut down th… https://t.co/g91TEA5Apl","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1228001222843604992",NA,7
"1421","Thu Feb 13 16:01:06 +0000 2020","Dietary factors that deteriorate brain health and raise your dementia risk include diets high in refined sugar, gra… https://t.co/kqB2i3JGGS","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1227986060480843777",NA,29
"1422","Thu Feb 13 15:23:38 +0000 2020","5 days to go! Preorder now to receive your bonus gifts!
https://t.co/V8y8yg1RiD https://t.co/zisc3ueBJA","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/8Dhk50ylzAI",NA,4
"1423","Thu Feb 13 14:00:48 +0000 2020","You’ve heard about the ketogenic diet, but how much do you really know about it?
https://t.co/S9HOzg3izH","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/3PVb50ykQ2Y",NA,20
"1424","Thu Feb 13 11:00:38 +0000 2020","Compared to standard weight training, blood flow restriction training can stimulate muscle growth and strength in a… https://t.co/5OXfEb4ZQb","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1227910447938121733",NA,7
